51.8927824,51.8923069,4.4009975,4.40093065
51.89288335,51.89248565,4.40089825,4.40082955625
51.8929843,51.8926644,4.400799,4.4007284625
51.8931068,51.89280675,4.40068905,4.40061633125
51.8932293,51.8929491,4.4005791,4.4005042
51.89336175,51.89308815,4.4004745,4.40039809375
51.8934942,51.8932272,4.4003699,4.4002919875
51.893647,51.8933596,4.40022585,4.4001478875
51.8937998,51.893492,4.4000818,4.4000037875
51.8939497,51.89378995,4.3999806,4.3998841
51.8940996,51.8940879,4.3998794,4.3997644125
51.8942668,51.89394555,4.39972915,4.399633946875
51.894434,51.8938032,4.3995789,4.39950348125
51.8946111,51.8941144,4.39946895,4.399376934375
51.8947882,51.8944256,4.399359,4.3992503875
51.8949584,51.89466395,4.3992651,4.39914525625
51.8951286,51.8949023,4.3991712,4.399040125
51.8951965,51.89514725,4.3991605,4.39902473125
51.8952644,51.8953922,4.3991498,4.3990093375
51.895319,51.89596865,4.39917125,4.399043496875
51.89542,51.8960287,4.3993375,4.39917988125
51.8953968,51.8962869,4.3992651,4.39912876875
51.8953736,51.8965451,4.3991927,4.39907765625
51.895463,51.89653185,4.3994609,4.399334796875
51.895506,51.897035,4.3995843,4.3994897125
51.8955573,51.8971674,4.39977205,4.39968685
51.8956086,51.8972998,4.3999598,4.3998839875
51.89565995,51.89742395,4.4001878,4.4001316
51.8957113,51.8975481,4.4004158,4.4003792125
51.8957725,51.89751005,4.4006384,4.400574321875
51.8958337,51.897472,4.400861,4.40076943125
51.89587345,51.8975523,4.40103805,4.400964009375
51.8959132,51.8976326,4.4012151,4.4011585875
51.89595625,51.8976657,4.4014136,4.401360103125
51.8959993,51.8976988,4.4016121,4.40156161875
51.89605225,51.89772525,4.40182935,4.40178105
51.8961052,51.8977517,4.4020466,4.40200048125
51.8961532,51.89777155,4.4022826,4.402237490625
51.8962012,51.8977914,4.4025186,4.4024745
51.89625755,51.8978245,4.40275735,4.40270871875
51.8963139,51.8978576,4.4029961,4.4029429375
51.89636685,51.89789735,4.4032375,4.403181990625
51.8964198,51.8979371,4.4034789,4.40342104375
51.89646615,51.89799005,4.40374175,4.40368221875
51.8965125,51.898043,4.4040046,4.40394339375
51.89656875,51.8981026,4.404305,4.404240440625
51.896625,51.8981622,4.4046054,4.4045374875
51.89678455,51.89824825,4.40485135,4.4047875125
51.8969441,51.8983343,4.4050973,4.4050375375
51.89712285,51.89838065,4.40526895,4.405211534375
51.8973016,51.898427,4.4054406,4.40538553125
51.8974125,51.89852405,4.4057732,4.40571841875
51.8975234,51.8986211,4.4061058,4.40605130625
51.8976161,51.89872705,4.4064411,4.40638744375
51.8977088,51.898833,4.4067764,4.40672358125
51.8977965,51.89891905,4.40705535,4.4070068875
51.8978842,51.8990051,4.4073343,4.40729019375
51.89791375,51.89905805,4.40763235,4.40758805625
51.8979433,51.899111,4.4079304,4.40788591875
51.8979863,51.8992004,4.40824155,4.408195728125
51.8980293,51.8992898,4.4085527,4.4085055375
51.89808035,51.899356,4.40884565,4.4088013
51.8981314,51.8994222,4.4091386,4.4090970625
51.8981794,51.8994917,4.40941085,4.40936805625
51.8982274,51.8995612,4.4096831,4.40963905
51.89826545,51.8996208,4.4099191,4.40987806875
51.8983035,51.8996804,4.4101551,4.4101170875
51.8983668,51.8997466,4.4104182,4.410377153125
51.8984301,51.8998128,4.4106813,4.41063721875
51.89848385,51.8998976,4.41098575,4.410940884375
51.8985376,51.8999824,4.4112902,4.41124455
51.8986005,51.9000552,4.41158795,4.4115414625
51.8986634,51.900128,4.4118857,4.411838375
51.89874935,51.90018095,4.4122239,4.412175553125
51.8988353,51.9002339,4.4125621,4.41251273125
51.89889905,51.9003332,4.41288535,4.412835209375
51.8989628,51.9004325,4.4132086,4.4131576875
51.89904125,51.90051525,4.41351945,4.413471571875
51.8991197,51.900598,4.4138303,4.41378545625
51.89919585,51.90068405,4.41414145,4.41409459375
51.899272,51.9007701,4.4144526,4.41440373125
51.8993764,51.90085285,4.4147713,4.41472430625
51.8994808,51.9009356,4.41509,4.41504488125
51.89954615,51.901025,4.41545075,4.415405884375
51.8996115,51.9011144,4.4158115,4.4157668875
51.8996595,51.9011806,4.41607165,4.41602888125
51.8997075,51.9012468,4.4163318,4.416290875
51.8997497,51.90129315,4.41654775,4.416507075
51.8997919,51.9013395,4.4167637,4.416723275
51.89984655,51.9013825,4.41702925,4.4169936875
51.8999012,51.9014255,4.4172948,4.4172641
51.8999434,51.90144535,4.41754555,4.417514934375
51.8999856,51.9014652,4.4177963,4.41776576875
51.90002125,51.90150495,4.41810905,4.418078084375
51.9000569,51.9015447,4.4184218,4.4183904
51.90008505,51.90159435,4.4186766,4.418650396875
51.9001132,51.901644,4.4189314,4.41891039375
51.90015955,51.9017319,4.41926535,4.41924790625
51.9002059,51.9018198,4.4195993,4.41958541875
51.90021415,51.9018496,4.42000165,4.41998541875
51.9002224,51.9018794,4.420404,4.42038541875
51.9002489,51.9019423,4.4208519,4.420827453125
51.9002754,51.9020052,4.4212998,4.4212694875
51.9003255,51.9020449,4.4217169,4.4216880125
51.9003756,51.9020846,4.422134,4.4221065375
51.9004269,51.9021078,4.42253365,4.42250803125
51.9004782,51.902131,4.4229333,4.422909525
51.9005146,51.9021707,4.4232954,4.423269109375
51.900551,51.9022104,4.4236575,4.42362869375
51.90058405,51.90226665,4.42401585,4.4239908
51.9006171,51.9023229,4.4243742,4.42435290625
51.90066345,51.9023461,4.4247604,4.42473910625
51.9007098,51.9023693,4.4251466,4.42512530625
51.90073795,51.90239245,4.42553285,4.4255108875
51.9007661,51.9024156,4.4259191,4.42589646875
51.9007942,51.90242885,4.42627585,4.426254725
51.9008223,51.9024421,4.4266326,4.42661298125
51.90084715,51.9024454,4.4269705,4.426952896875
51.900872,51.9024487,4.4273084,4.4272928125
51.9009051,51.90243545,4.4276544,4.42764065625
51.9009382,51.9024222,4.4280004,4.4279885
51.9009474,51.9024222,4.42839565,4.428382515625
51.9009566,51.9024222,4.4287909,4.42877653125
51.90094995,51.9024189,4.4291986,4.429190603125
51.9009433,51.9024156,4.4296063,4.429604675
51.9009334,51.9024156,4.43001935,4.43002074375
51.9009235,51.9024156,4.4304324,4.4304368125
51.9008769,51.90238915,4.4308042,4.43082393125
51.9008303,51.9023627,4.431176,4.43121105
51.90072605,51.90222035,4.43142815,4.4314856625
