51.9067165760153,51.906713988561,4.47952345844406,4.47994063784263
51.9062247465059,51.9059304142936,4.4792124809844,4.48030044614546
51.9061234507189,51.9056631165687,4.47885180230096,4.48012666789354
51.9059027344596,51.9054350232197,4.47864430758761,4.47985911705538
51.9058198756342,51.9052262335651,4.47826633410245,4.47954033389833
51.9056926860847,51.9050173496288,4.47794643190252,4.47921681206381
51.9055424980174,51.9048068053012,4.47764862244109,4.47889999813503
51.9054072830138,51.9046041890976,4.47732994127981,4.47857416334577
51.9052689720778,51.9044163783956,4.47701803416376,4.47822491389963
51.9051204038396,51.9042411594166,4.47671981924659,4.47785488756533
51.9049773263014,51.9040706395334,4.47641358983044,4.47747822441953
51.9048433391446,51.9038983018875,4.4760961089313,4.47710635648379
51.9047028834702,51.9037231893457,4.47578751559995,4.47674002845517
51.9045468332628,51.9035491016304,4.47549762524668,4.47637213552655
51.9043885025047,51.9033807942311,4.47520922773731,4.47599578215637
51.9042502656744,51.9032203733409,4.47489726475478,4.47560972946838
51.9041397604584,51.9030659111603,4.47455590127067,4.47521805354744
51.9040424477716,51.902912597504,4.47420310017214,4.47482630892528
51.9039358775129,51.9027556225893,4.47386191953397,4.47443808271987
51.903809321173,51.9025933723736,4.47354040630596,4.47405368832446
51.9036705091807,51.9024291335169,4.47322839760803,4.47367033582638
51.9035358665469,51.9022698404383,4.47291028707182,4.47328293269806
51.9034154204618,51.9021221834474,4.47257910233561,4.47288578623036
51.9033059840994,51.9019889393288,4.47223961485747,4.47247530096077
51.9031967755787,51.9018690288836,4.47190069663265,4.47205192483481
51.9030803277543,51.9017614325662,4.47156655951687,4.47161903256889
51.9029581029578,51.9016680424578,4.47123520718154,4.47117940254393
51.9028364821165,51.9015905191583,4.47090363394802,4.47073341196972
51.9027183579088,51.9015246801085,4.4705724817602,4.47028123365668
51.9025997410686,51.9014638244802,4.47024447569164,4.4698249973131
51.9024757869801,51.901413395125,4.46991873634866,4.46936641500941
51.9023507149791,51.901395818459,4.46958839333188,4.46890477989578
51.902240447902,51.9014242425776,4.46924530843788,4.46844196725356
51.902162264559,51.9014759016441,4.46888633063464,4.46798322815237
51.9021199678035,51.9015301597464,4.46851225684948,4.46752753194601
51.9021034627166,51.9016307252116,4.468122491029,4.46709136783205
51.9021128594033,51.9018188058341,4.46772521846388,4.46674029112573
51.9021852855273,51.9020523858396,4.46737113682742,4.46646571168337
51.9023697262436,51.9023430337059,4.46714983738468,4.46642594787223
51.9026161373677,51.9026181132422,4.4670218480684,4.46623165625854
