1597748881.1096709,0.0035489999999999996,0.002507333333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748881.4033525,0.0035556666666666666,0.002520333333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748881.7046137,0.0035625,0.002533333333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748881.9065125,0.003567,0.0025423333333333335,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748882.107817,0.0035713333333333335,0.002551,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748882.3078985,0.003575833333333333,0.0025598333333333332,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748882.604115,0.003582333333333333,0.0025731666666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748882.902601,0.003588833333333333,0.0025863333333333337,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748883.1557176,0.003593166666666667,0.002595333333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748883.401266,0.003599833333333333,0.0026086666666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748883.6487715,0.0036041666666666665,0.0026173333333333335,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748883.901293,0.0036106666666666665,0.002630333333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748884.1039116,0.0036151666666666667,0.0026391666666666664,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748884.3047917,0.0036198333333333334,0.0026483333333333337,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748884.6072488,0.0036265,0.0026611666666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748884.9030745,0.0036333333333333335,0.0026743333333333332,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748885.1078553,0.003638,0.0026831666666666666,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748885.3136876,0.003642666666666667,0.002691833333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748885.6034257,0.0036495,0.002704833333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748885.8059216,0.0036541666666666667,0.0027138333333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748886.1025076,0.0036609999999999998,0.0027268333333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748886.305783,0.0036656666666666665,0.002735833333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748886.606186,0.0036725,0.002749,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748886.8998723,0.003679,0.0027621666666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748887.103888,0.0036835,0.002771,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748887.3046644,0.003688,0.00278,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748887.604831,0.0036943333333333333,0.002793,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748887.8081348,0.003698666666666667,0.002802,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748888.0089467,0.0037029999999999997,0.002810833333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748888.3043225,0.0037096666666666667,0.0028246666666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748888.5066252,0.0037138333333333333,0.0028336666666666666,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748888.805183,0.00372,0.002846833333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748889.0057366,0.0037265,0.0028603333333333332,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748889.2059064,0.0037285,0.002864666666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748889.4991896,0.003735,0.002878166666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748889.705535,0.0037393333333333332,0.0028873333333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748889.9079032,0.0037436666666666664,0.0028963333333333332,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748890.206679,0.0037500000000000003,0.0029096666666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748890.4066648,0.0037565000000000003,0.0029231666666666664,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748890.7028584,0.003760833333333333,0.0029319999999999997,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748890.903102,0.0037649999999999997,0.002940833333333333,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748891.2022226,0.0037714999999999997,0.0029541666666666666,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748891.404335,0.0037758333333333333,0.0029633333333333334,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748891.792449,0.0037823333333333333,0.002976666666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748892.0068266,0.0037888333333333333,0.0029901666666666666,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748892.2984853,0.0037951666666666667,0.0030036666666666666,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748892.5030272,0.0037993333333333334,0.0030126666666666665,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
1597748892.70336,0.0038056666666666664,0.003026166666666667,0.0,0.0,-0.0
time,lat,lon,hdg,rpm,rsa
