2765937.9601747156,-3828.0743258275984,-13.78069960455811,-324.61706017865316,-1117.1642137090892,-394763.5939786997,-2727564.796013638,-2053.636551779162,-14735.70859518397,46245.71172914564,None,None,None,None,None
2590762.262867835,-3948.8983068884627,-1121.9661805135638,-2783.1471071570018,2800960.2452435317,6049.862766433747,167.82072723204524,-3015.1042802200373,-6277980.160659359,61379.88141601664,86248.98097167858,-16181.079741127378,-157612.9293154403,-50028.080757615266,950756.0631235694
781737625.3339765,217749.29575919991,3303872.845466814,231778.43024343645,-26697.83217009108,-71693.1899307088,-2721.185787215621,-16236.695637532848,58414684.51889318,7402606.884232176,107336.275936222,46803.55692212859,-1466613.0043048402,-329398.71741144604,-22701853.5905415
