166625.09770147598,53284.87553811984,-25237.855104442464,1663.3528241618696,-80696.66587071077,-2462817.586486537,520601.8079183419,7498.211883543493,-534991.0651908378,-3464751.100025772,None,None,None,None,None
319845.3173139795,126971.20025516738,733.5536315689147,-73884.33325167267,170331.08075728646,-30696.429200334245,5645.949997433407,-5956.0569149801195,-744.3516592821193,-34425.47438703567,281296.24672914826,-65913.62042528935,73007.93645149568,121338.87092450228,27410.184072659587
94549985.47107467,-512563.80157213996,10447971.174953844,519343.6333409936,1448500.7901996686,-542844.3431800632,-10273.567262648623,-866145.3965374046,1282567.1574218932,-9474659.413884819,-12011850.600572798,432005.2097603109,-11332748.490796916,-3304034.787879359,9970824.780297311
