timestamp,content
"2019-11-13 11:52:38.289974","$GPRMC,105237,A,5158.593,N,00359.649,E,0.7,242,290300,1.6,W*76
"
"2019-11-13 11:52:38.289974","$GPRMC,105237,A,5158.593,N,00359.649,E,0.7,242,290300,1.6,W*76
"
"2019-11-13 11:52:38.289974","$GPRMC,105237,A,5158.593,N,00359.649,E,0.7,242,290300,1.6,W*76
"
"2019-11-13 11:52:38.289974","$GPRMC,105237,A,5158.593,N,00359.649,E,0.7,242,290300,1.6,W*76
"
"2019-11-13 11:52:50.924653","$GPRMC,105250,A,5158.591,N,00359.648,E,0.3,219,290300,1.6,W*7E
"
"2019-11-13 11:52:50.924653","$GPRMC,105250,A,5158.591,N,00359.648,E,0.3,219,290300,1.6,W*7E
"
"2019-11-13 11:52:50.924653","$GPRMC,105250,A,5158.591,N,00359.648,E,0.3,219,290300,1.6,W*7E
"
"2019-11-13 11:52:51.932362","$GPRMC,105251,A,5158.591,N,00359.648,E,0.3,207,290300,1.6,W*70
"
"2019-11-13 11:52:51.932362","$GPRMC,105251,A,5158.591,N,00359.648,E,0.3,207,290300,1.6,W*70
"
"2019-11-13 11:52:51.932362","$GPRMC,105251,A,5158.591,N,00359.648,E,0.3,207,290300,1.6,W*70
"
"2019-11-13 11:52:52.537268","$GPRMC,105252,A,5158.591,N,00359.648,E,0.4,205,290300,1.6,W*76
"
"2019-11-13 11:52:52.537268","$GPRMC,105252,A,5158.591,N,00359.648,E,0.4,205,290300,1.6,W*76
"
"2019-11-13 11:52:52.537268","$GPRMC,105252,A,5158.591,N,00359.648,E,0.4,205,290300,1.6,W*76
"
"2019-11-13 11:52:53.243525","$GPRMC,105252,A,5158.590,N,00359.648,E,0.6,205,290300,1.6,W*75
"
"2019-11-13 11:52:53.243525","$GPRMC,105252,A,5158.590,N,00359.648,E,0.6,205,290300,1.6,W*75
"
"2019-11-13 11:52:53.243525","$GPRMC,105252,A,5158.590,N,00359.648,E,0.6,205,290300,1.6,W*75
"
"2019-11-13 11:53:08.444912","$GPRMC,105307,A,5158.589,N,00359.649,E,0.6,155,290300,1.6,W*7B
"
"2019-11-13 11:53:08.444912","$GPRMC,105307,A,5158.589,N,00359.649,E,0.6,155,290300,1.6,W*7B
"
"2019-11-13 11:53:08.444912","$GPRMC,105307,A,5158.589,N,00359.649,E,0.6,155,290300,1.6,W*7B
"
"2019-11-13 11:53:09.156239","$GPRMC,105308,A,5158.589,N,00359.650,E,0.6,148,290300,1.6,W*70
"
"2019-11-13 11:53:09.156239","$GPRMC,105308,A,5158.589,N,00359.650,E,0.6,148,290300,1.6,W*70
"
"2019-11-13 11:53:09.156239","$GPRMC,105308,A,5158.589,N,00359.650,E,0.6,148,290300,1.6,W*70
"
"2019-11-13 11:53:07.799779","$GPRMC,105307,A,5158.589,N,00359.649,E,0.6,160,290300,1.6,W*7D
"
"2019-11-13 11:53:07.799779","$GPRMC,105307,A,5158.589,N,00359.649,E,0.6,160,290300,1.6,W*7D
"
"2019-11-13 11:53:07.799779","$GPRMC,105307,A,5158.589,N,00359.649,E,0.6,160,290300,1.6,W*7D
"
"2019-11-13 11:53:09.962820","$GPRMC,105309,A,5158.589,N,00359.650,E,0.7,139,290300,1.6,W*76
"
"2019-11-13 11:53:09.962820","$GPRMC,105309,A,5158.589,N,00359.650,E,0.7,139,290300,1.6,W*76
"
"2019-11-13 11:53:09.962820","$GPRMC,105309,A,5158.589,N,00359.650,E,0.7,139,290300,1.6,W*76
"
"2019-11-13 11:53:10.769442","$GPRMC,105310,A,5158.589,N,00359.651,E,0.8,130,290300,1.6,W*79
"
"2019-11-13 11:53:10.769442","$GPRMC,105310,A,5158.589,N,00359.651,E,0.8,130,290300,1.6,W*79
"
"2019-11-13 11:53:10.769442","$GPRMC,105310,A,5158.589,N,00359.651,E,0.8,130,290300,1.6,W*79
"
"2019-11-13 11:53:11.374620","$GPRMC,105311,A,5158.589,N,00359.651,E,0.9,121,290300,1.6,W*79
"
"2019-11-13 11:53:11.374620","$GPRMC,105311,A,5158.589,N,00359.651,E,0.9,121,290300,1.6,W*79
"
"2019-11-13 11:53:11.374620","$GPRMC,105311,A,5158.589,N,00359.651,E,0.9,121,290300,1.6,W*79
"
"2019-11-13 11:53:12.381688","$GPRMC,105311,A,5158.589,N,00359.652,E,1.0,115,290300,1.6,W*75
"
"2019-11-13 11:53:12.381688","$GPRMC,105311,A,5158.589,N,00359.652,E,1.0,115,290300,1.6,W*75
"
"2019-11-13 11:53:12.381688","$GPRMC,105311,A,5158.589,N,00359.652,E,1.0,115,290300,1.6,W*75
"
"2019-11-13 11:53:13.187954","$GPRMC,105312,A,5158.589,N,00359.652,E,1.1,109,290300,1.6,W*7A
"
"2019-11-13 11:53:13.187954","$GPRMC,105312,A,5158.589,N,00359.652,E,1.1,109,290300,1.6,W*7A
"
"2019-11-13 11:53:13.187954","$GPRMC,105312,A,5158.589,N,00359.652,E,1.1,109,290300,1.6,W*7A
"
"2019-11-13 11:53:13.993908","$GPRMC,105313,A,5158.589,N,00359.653,E,1.2,106,290300,1.6,W*76
"
"2019-11-13 11:53:13.993908","$GPRMC,105313,A,5158.589,N,00359.653,E,1.2,106,290300,1.6,W*76
"
"2019-11-13 11:53:13.993908","$GPRMC,105313,A,5158.589,N,00359.653,E,1.2,106,290300,1.6,W*76
"
"2019-11-13 11:53:14.800155","$GPRMC,105314,A,5158.589,N,00359.654,E,1.3,105,290300,1.6,W*74
"
"2019-11-13 11:53:14.800155","$GPRMC,105314,A,5158.589,N,00359.654,E,1.3,105,290300,1.6,W*74
"
"2019-11-13 11:53:14.800155","$GPRMC,105314,A,5158.589,N,00359.654,E,1.3,105,290300,1.6,W*74
"
"2019-11-13 11:53:15.404750","$GPRMC,105314,A,5158.589,N,00359.654,E,1.3,102,290300,1.6,W*73
"
"2019-11-13 11:53:15.404750","$GPRMC,105314,A,5158.589,N,00359.654,E,1.3,102,290300,1.6,W*73
"
"2019-11-13 11:53:15.404750","$GPRMC,105314,A,5158.589,N,00359.654,E,1.3,102,290300,1.6,W*73
"
"2019-11-13 11:53:16.210498","$GPRMC,105315,A,5158.589,N,00359.655,E,1.4,101,290300,1.6,W*77
"
"2019-11-13 11:53:16.210498","$GPRMC,105315,A,5158.589,N,00359.655,E,1.4,101,290300,1.6,W*77
"
"2019-11-13 11:53:16.210498","$GPRMC,105315,A,5158.589,N,00359.655,E,1.4,101,290300,1.6,W*77
"
