0,3.88,0
1,8.37,-79.4
2,-0.859,-1.39
3,2.36,11.3
4,-1.06,-0.789
5,-4.16,4.24
6,0.462,0.949
7,3.33,-0.431
8,-0.371,-0.906
9,-1.98,1.66
10,-0.12,0.863
11,1.76,-0.079
12,0.0277,-0.602
13,-0.432,0.802
14,0.0289,0.343
15,0.78,-0.163
16,-0.00806,-0.00301
17,0.194,0.441
18,0.121,0.055
19,0.352,-0.4
20,-0.0671,-0.176
21,0.122,0.13
22,0.161,-0.00147
23,0.186,-0.304
24,-0.0527,-0.172
25,-0.039,-0.0314
26,-0.0852,0.0225
27,0.021,-0.107
28,-0.0515,-0.0956
29,-0.0831,-0.071
30,-0.0389,0.0503
