timestamp,payload,time,lat,lon,hdg,rsa_0,rpm_0,rsa_2,rpm_2,rsa_1,rpm_1
2020-12-09 11:12:54.196069,"$GPRMC,101252,A,5153.7562,N,00428.6237,E,006.5,185.,091220,01.,E*4F",2020-12-09 11:12:54.196069,51.537562,4.28623,197.04462913235022,539.1987266317559,11165.470178401072,532.64,9007.051484590349,192.36946891256378,8399.517215640872
2020-12-09 11:12:54.396060,"$GPRMC,101252,A,5153.7562,N,00428.6237,E,006.5,185.,091220,01.,E*4F",2020-12-09 11:12:54.396060,51.537562,4.28623,197.45581862821084,539.2128641856193,11195.113114808542,532.64,9054.105495030237,192.50259256670628,8426.601352744396
2020-12-09 11:12:54.596077,"$GPRMC,101252,A,5153.7556,N,00428.6233,E,006.6,187.,091220,01.,E*4D",2020-12-09 11:12:54.596077,51.537556,4.28623,197.9447088703791,539.219473237268,11280.081614702684,532.6509196807051,9079.360368831327,192.55898231709128,8430.59208837398
2020-12-09 11:12:54.796052,"$GPRMC,101252,A,5153.7552,N,00428.6231,E,006.6,187.,091220,01.,E*4B",2020-12-09 11:12:54.796052,51.537552,4.28623,198.34462864456268,539.1956164519688,11386.542392889383,532.684398609781,9093.513310483586,192.57459641233297,8420.41446471854
2020-12-09 11:12:54.996069,"$GPRMC,101253,A,5153.7548,N,00428.6229,E,006.6,187.,091220,01.,E*48",2020-12-09 11:12:54.996069,51.537547999999994,4.28622,198.75871887057633,539.1909651370759,11389.153455406178,533.313853698474,9062.435891183719,192.54806306440756,8401.04413130335
2020-12-09 11:12:55.186048,"$GPRMC,101253,A,5153.7545,N,00428.6228,E,006.6,187.,091220,01.,E*44",2020-12-09 11:12:55.186048,51.537545,4.28622,199.24463266949004,539.2163220415899,11328.987962098488,534.0248990973802,9016.149473438645,192.63378287954177,8374.047508732738
2020-12-09 11:12:55.386064,"$GPRMC,101253,A,5153.7545,N,00428.6228,E,006.6,187.,091220,01.,E*44",2020-12-09 11:12:55.386064,51.537545,4.28622,199.65584085045103,539.22,11154.166166742814,534.77213860184,8991.485766180098,192.90579664911314,8347.076278868983
2020-12-09 11:12:55.586049,"$GPRMC,101253,A,5153.7537,N,00428.6223,E,006.6,189.,091220,01.,E*44",2020-12-09 11:12:55.586049,51.537537,4.28622,200.16697155538228,539.22,11199.535567549614,535.4845413070489,8965.264245886034,194.02134712823818,8323.932308915088
2020-12-09 11:12:55.786176,"$GPRMC,101253,A,5153.7534,N,00428.6221,E,006.6,190.,091220,01.,E*4D",2020-12-09 11:12:55.786176,51.537533999999994,4.28622,200.75596388072236,539.22,11262.78381958022,536.1972380285968,8942.647920695368,194.98007619642334,8337.187508279243
2020-12-09 11:12:55.986110,"$GPRMC,101254,A,5153.7530,N,00428.6219,E,006.6,190.,091220,01.,E*45",2020-12-09 11:12:55.986110,51.53753,4.28621,201.2558148376027,539.22,11161.241587635643,536.9363362951032,8957.822726162742,195.83686745629626,8341.512192048807
2020-12-09 11:12:56.186096,"$GPRMC,101254,A,5153.7526,N,00428.6217,E,006.6,190.,091220,01.,E*4C",2020-12-09 11:12:56.186096,51.537526,4.28621,201.77836654083646,539.2177073118738,11117.215653946461,537.8446531978971,8937.196499612804,196.64589377138765,8341.598142386074
