timestamp,payload
2020-12-09T10:27:21.054300,"$HCHDT,256.0,T*28"
2020-12-09T10:27:21.135964,"$YXXDR,A,-4.2,D,PTCH,A,-0.6,D,ROLL*5D"
2020-12-09T10:27:21.176968,"$SDDPT,6.00,0.00,100.0*52"
2020-12-09T10:27:21.192964,"$WIMWV,280.1,R,8.6,N,A*26"
2020-12-09T10:27:21.234242,"$GPHDT,220.2,T*37"
2020-12-09T10:27:21.255546,"$SDDBT,19.68,f,6.00,M,3.28,F*0F"
2020-12-09T10:27:21.279017,"$GPGGA,092719,5154.8035,N,00429.1987,E,2,07,01,+0009,M,+047,M,00,0000*64"
2020-12-09T10:27:21.296153,"$YXMTW,36.8,C*1F"
2020-12-09T10:27:21.314610,"$GPRMC,092719,A,5154.8035,N,00429.1987,E,000.1,023.,091220,01.,E*48"
2020-12-09T10:27:21.320234,"$HEROT,10.06,A*2C"
2020-12-09T10:27:21.336772,"$GPGLL,5154.8035,N,00429.1987,E,092719.00,A*03"
2020-12-09T10:27:21.355874,"$GPVTG,023.1,T,,,000.1,N,000.1,K*2D"
2020-12-09T10:27:21.364434,"$GPROT,-0001.4,A*29"
2020-12-09T10:27:21.381302,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:27:21.402048,"$GPZDA,092720.00,09,12,2020,-02,00*4D"
2020-12-09T10:27:21.478618,"$GPGGA,092721.09,5154.8024,N,00429.1966,E,2,9,1.2,6.8,M,44.9,M,,*58"
2020-12-09T10:27:21.516243,"$HCHDT,256.2,T*2A"
2020-12-09T10:27:21.602181,"$GPVTG,116.4,T,115.9,M,0.1,N,0.1,K,D*28"
2020-12-09T10:27:21.604298,"$HEROT,10.19,A*22"
2020-12-09T10:27:21.656956,"$WIMWV,280.5,R,9.1,N,A*24"
2020-12-09T10:27:21.668589,"$VDVBW,000.40,,A,00.00,00.00,V,,V,00.00,V*72"
2020-12-09T10:27:21.731312,"$VDVLW,9968.19,N,5898.20,N*57"
