timestamp,payload
2020-11-27T13:59:08.801772,"$VDVLW,9917.02,N,5847.03,N*56"
2020-11-27T13:59:08.804635,"$HEROT,-8.27,A*3B"
2020-11-27T13:59:08.827673,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-11-27T13:59:08.830609,"$HCHDT,93.5,T*16"
2020-11-27T13:59:08.889396,"$WIMWV,353.0,R,15.9,N,A*1B"
2020-11-27T13:59:08.910350,"$GPZDA,125906.00,27,11,2020,-02,00*45"
2020-11-27T13:59:08.978615,"$GPVTG,119.2,T,118.7,M,7.1,N,13.1,K,D*17"
2020-11-27T13:59:09.058296,"$GPZDA,125908.80,27,11,2020,00,00*6C"
2020-11-27T13:59:09.084631,"$HEROT,-6.30,A*33"
2020-11-27T13:59:09.232662,"$GPHDT,117.2,T*30"
2020-11-27T13:59:09.341012,"$GPGGA,125909.10,5153.8053,N,00428.3758,E,2,9,0.9,8.9,M,44.9,M,,*5B"
2020-11-27T13:59:09.370650,"$HEROT,-5.05,A*36"
2020-11-27T13:59:09.374609,"$HCHDT,93.1,T*12"
2020-11-27T13:59:09.391420,"$GPGGA,125907,5153.8049,N,00428.3782,E,2,04,06,+0006,M,+047,M,00,0000*67"
2020-11-27T13:59:09.433486,"$WIMWV,352.5,R,15.2,N,A*14"
2020-11-27T13:59:09.509364,"$SDDPT,7.75,0.00,100.0*51"
2020-11-27T13:59:09.535065,"$GPRMC,125907,A,5153.8049,N,00428.3782,E,007.1,118.,271120,01.,E*41"
2020-11-27T13:59:09.583092,"$WIMDA,30.0733,I,1.0184,B,6.7,C,,,,,,,105.5,T,105.0,M,8.2,N,4.2,M*1A"
2020-11-27T13:59:09.587863,"$SDDBT,25.42,f,7.75,M,4.23,F*07"
2020-11-27T13:59:09.628650,"$YXMTW,36.9,C*1E"
2020-11-27T13:59:09.635173,"$GPGLL,5153.8049,N,00428.3782,E,125907.00,A*0B"
2020-11-27T13:59:09.656659,"$HEROT,-3.84,A*39"
2020-11-27T13:59:09.712489,"$YXXDR,C,1.4,C,WCHR,C,2.9,C,WCHT,C,,C,HINX,P,1.0174,B,STNP*46"
2020-11-27T13:59:09.715703,"$GPVTG,118.5,T,,,007.1,N,013.2,K*26"
2020-11-27T13:59:09.733039,"$VDVBW,007.62,,A,00.00,00.00,V,,V,00.00,V*75"
2020-11-27T13:59:09.752876,"$GPROT,-0004.8,A*20"
2020-11-27T13:59:09.790301,"$YXXDR,A,-4.0,D,PTCH,A,2.7,D,ROLL*71"
2020-11-27T13:59:09.795696,"$VDVLW,9917.02,N,5847.03,N*56"
