76,-1.4168,-1.3403,-1.3069,-1.3222,-1.1778
77,-1.4202,-1.3421,-1.3059,-1.3264,-1.1855
78,-1.4226,-1.3435,-1.3045,-1.3301,-1.1932
79,-1.4241,-1.3446,-1.303,-1.3333,-1.2006
80,-1.4247,-1.3457,-1.3016,-1.3361,-1.2076
81,-1.4247,-1.3467,-1.3004,-1.3384,-1.2141
82,-1.424,-1.3479,-1.2996,-1.3401,-1.2199
83,-1.4227,-1.3491,-1.2993,-1.3413,-1.2248
84,-1.4211,-1.3506,-1.2998,-1.3419,-1.2288
85,-1.419,-1.3524,-1.301,-1.3422,-1.2319
86,-1.4167,-1.3544,-1.303,-1.342,-1.2341
87,-1.4143,-1.3568,-1.3059,-1.3416,-1.2354
88,-1.4117,-1.3596,-1.3096,-1.3411,-1.236
89,-1.4093,-1.3628,-1.3143,-1.3407,-1.236
90,-1.4069,-1.3663,-1.3196,-1.3405,-1.2356
91,-1.4049,-1.3702,-1.3257,-1.3407,-1.2349
92,-1.4033,-1.3744,-1.3324,-1.3415,-1.2342
93,-1.4022,-1.3789,-1.3396,-1.3431,-1.2335
94,-1.4016,-1.3836,-1.347,-1.3456,-1.2331
95,-1.4017,-1.3883,-1.3545,-1.3489,-1.2331
96,-1.4025,-1.393,-1.362,-1.3533,-1.2337
97,-1.4038,-1.3974,-1.3691,-1.3585,-1.2349
98,-1.4056,-1.4016,-1.3757,-1.3646,-1.2367
99,-1.4077,-1.4052,-1.3816,-1.3712,-1.2394
100,-1.4099,-1.4082,-1.3865,-1.3783,-1.2427
101,-1.4121,-1.4105,-1.3904,-1.3855,-1.2468
102,-1.4139,-1.4118,-1.3932,-1.3926,-1.2515
103,-1.4151,-1.4122,-1.3946,-1.3994,-1.2568
104,-1.4156,-1.4116,-1.3948,-1.4054,-1.2624
105,-1.4151,-1.4099,-1.3937,-1.4104,-1.2682
106,-1.4135,-1.4072,-1.3914,-1.4143,-1.274
107,-1.4107,-1.4036,-1.3879,-1.4169,-1.2795
108,-1.4067,-1.3991,-1.3835,-1.418,-1.2846
109,-1.4015,-1.3937,-1.3783,-1.4176,-1.2888
110,-1.3953,-1.3877,-1.3723,-1.4157,-1.292
111,-1.3881,-1.381,-1.3658,-1.4124,-1.2938
112,-1.3801,-1.3738,-1.3588,-1.4076,-1.2941
113,-1.3715,-1.3661,-1.3514,-1.4015,-1.2926
114,-1.3624,-1.3579,-1.3436,-1.3941,-1.2893
115,-1.3528,-1.3491,-1.3353,-1.3856,-1.2839
116,-1.3428,-1.3398,-1.3266,-1.3759,-1.2764
117,-1.3323,-1.3297,-1.3172,-1.3651,-1.267
118,-1.3213,-1.3187,-1.3069,-1.3532,-1.2555
119,-1.3095,-1.3067,-1.2955,-1.3401,-1.2423
120,-1.2967,-1.2935,-1.2829,-1.3257,-1.2273
121,-1.2826,-1.2788,-1.2687,-1.31,-1.2109
122,-1.2669,-1.2626,-1.2529,-1.2929,-1.1932
123,-1.2494,-1.2447,-1.2352,-1.2742,-1.1745
124,-1.2297,-1.2251,-1.2155,-1.2539,-1.1548
125,-1.2079,-1.2036,-1.194,-1.2321,-1.1344
126,-1.1837,-1.1803,-1.1705,-1.2086,-1.1134
127,-1.1573,-1.1554,-1.1453,-1.1838,-1.092
128,-1.1287,-1.1289,-1.1185,-1.1576,-1.07
129,-1.0981,-1.1011,-1.0904,-1.1303,-1.0477
130,-1.0661,-1.0722,-1.0613,-1.1021,-1.0249
131,-1.0328,-1.0424,-1.0315,-1.0733,-1.0016
132,-0.99885,-1.0122,-1.0014,-1.0441,-0.97792
133,-0.96465,-0.98169,-0.97118,-1.0149,-0.95372
134,-0.93067,-0.95123,-0.94125,-0.9859,-0.92906
135,-0.89732,-0.92104,-0.91184,-0.95727,-0.90399
136,-0.86493,-0.89134,-0.88313,-0.92922,-0.87858
137,-0.83377,-0.86229,-0.85528,-0.90185,-0.85295
138,-0.804,-0.83401,-0.82839,-0.87524,-0.82727
139,-0.77567,-0.80658,-0.80247,-0.8494,-0.80169
140,-0.74876,-0.78004,-0.77751,-0.82431,-0.77642
141,-0.72317,-0.75438,-0.75346,-0.79991,-0.75162
142,-0.69874,-0.7296,-0.73024,-0.77611,-0.72745
143,-0.67528,-0.70564,-0.70772,-0.75281,-0.70403
144,-0.65258,-0.68245,-0.6858,-0.72992,-0.68143
145,-0.63047,-0.65996,-0.66433,-0.70734,-0.65964
146,-0.60876,-0.63809,-0.64321,-0.68496,-0.6386
147,-0.58735,-0.61678,-0.6223,-0.66272,-0.6182
148,-0.56616,-0.59594,-0.60149,-0.64054,-0.59824
149,-0.54514,-0.57547,-0.58069,-0.61836,-0.5785
150,-0.52429,-0.55528,-0.55979,-0.59614,-0.55873
151,-0.50363,-0.53525,-0.53873,-0.57381,-0.53871
152,-0.48317,-0.51526,-0.51742,-0.55134,-0.5182
153,-0.46294,-0.49519,-0.49582,-0.52869,-0.49706
154,-0.44292,-0.4749,-0.47388,-0.50582,-0.47519
155,-0.42307,-0.45425,-0.45161,-0.48274,-0.45259
156,-0.40331,-0.43313,-0.42901,-0.45944,-0.42939
157,-0.38353,-0.41146,-0.40615,-0.43598,-0.40578
158,-0.36362,-0.38918,-0.38311,-0.41245,-0.38208
159,-0.34342,-0.36631,-0.36005,-0.38898,-0.35869
160,-0.32283,-0.3429,-0.33715,-0.36579,-0.33605
161,-0.30177,-0.3191,-0.31465,-0.34311,-0.31467
162,-0.2802,-0.29511,-0.2928,-0.32126,-0.29503
163,-0.25816,-0.27122,-0.27191,-0.30057,-0.2776
164,-0.23579,-0.24777,-0.25227,-0.28141,-0.26276
165,-0.2133,-0.22513,-0.23419,-0.26412,-0.25083
166,-0.19097,-0.20371,-0.21792,-0.24903,-0.24199
167,-0.16916,-0.18389,-0.2037,-0.23642,-0.23628
168,-0.14828,-0.16605,-0.19168,-0.22646,-0.23363
169,-0.12873,-0.15048,-0.18194,-0.21922,-0.2338
170,-0.1109,-0.1374,-0.17446,-0.21467,-0.23644
171,-0.095146,-0.1269,-0.16911,-0.21262,-0.2411
172,-0.081717,-0.11898,-0.1657,-0.21276,-0.24724
173,-0.070766,-0.11349,-0.16392,-0.21467,-0.25429
174,-0.062318,-0.11017,-0.16341,-0.21782,-0.26163
175,-0.056266,-0.10863,-0.16373,-0.22162,-0.2687
176,-0.052372,-0.10841,-0.16445,-0.22546,-0.27497
177,-0.050288,-0.10899,-0.1651,-0.22871,-0.27998
178,-0.04957,-0.10983,-0.16526,-0.23082,-0.28336
179,-0.04972,-0.11037,-0.16455,-0.23129,-0.28487
180,-0.050215,-0.11013,-0.16268,-0.22977,-0.28436
181,-0.050546,-0.10869,-0.15942,-0.22601,-0.28177
182,-0.050258,-0.10573,-0.15465,-0.21991,-0.27716
183,-0.048972,-0.10106,-0.14832,-0.21153,-0.27065
184,-0.046416,-0.094593,-0.14051,-0.20103,-0.26242
185,-0.04243,-0.086384,-0.13133,-0.18869,-0.2527
186,-0.036975,-0.076586,-0.12098,-0.17487,-0.24171
187,-0.03012,-0.06544,-0.10967,-0.15995,-0.22968
188,-0.022025,-0.053247,-0.097637,-0.14432,-0.21682
189,-0.012918,-0.040337,-0.085103,-0.12835,-0.2033
190,-0.0030659,-0.027036,-0.072264,-0.11232,-0.18926
191,0.007258,-0.013638,-0.059273,-0.096464,-0.17477
192,0.017802,-0.00038102,-0.04623,-0.08089,-0.1599
193,0.028359,0.012573,-0.03318,-0.065624,-0.14465
194,0.038787,0.025145,-0.020115,-0.050598,-0.12902
195,0.049018,0.037341,-0.006981,-0.035675,-0.11297
196,0.059058,0.049242,0.0063106,-0.020664,-0.096477
197,0.068981,0.060992,0.019869,-0.0053548,-0.079513
198,0.078915,0.072776,0.033808,0.010462,-0.062058
199,0.089022,0.084796,0.048235,0.026966,-0.044113
200,0.099481,0.097248,0.063233,0.044289,-0.025695
201,0.11046,0.1103,0.078857,0.062498,-0.0068419
202,0.12209,0.12407,0.09513,0.081594,0.012394
203,0.13448,0.13863,0.11204,0.10151,0.031949
204,0.14766,0.15397,0.12953,0.12213,0.051756
205,0.16163,0.17004,0.14754,0.14328,0.071746
206,0.17631,0.18671,0.16599,0.1648,0.09186
207,0.1916,0.20385,0.18478,0.18649,0.11205
208,0.20736,0.22126,0.20383,0.20819,0.13228
209,0.22344,0.23879,0.22306,0.22979,0.15255
210,0.23968,0.25626,0.24244,0.25122,0.17285
211,0.25596,0.27355,0.26193,0.27246,0.1932
212,0.27217,0.29059,0.28154,0.29355,0.21365
213,0.28825,0.30733,0.30128,0.31457,0.23423
214,0.30416,0.32379,0.32122,0.33565,0.255
215,0.31992,0.34005,0.34139,0.35693,0.276
216,0.33556,0.35618,0.36185,0.37855,0.2973
217,0.35114,0.37232,0.38265,0.40063,0.31893
218,0.36672,0.38859,0.40382,0.42325,0.34094
219,0.38234,0.40508,0.42537,0.44647,0.36334
220,0.39804,0.42189,0.4473,0.47028,0.38615
221,0.41382,0.43905,0.46955,0.49463,0.40937
222,0.42964,0.45656,0.49206,0.51942,0.43299
223,0.44546,0.47437,0.51475,0.54451,0.45697
224,0.46117,0.4924,0.5375,0.56975,0.48126
225,0.47668,0.51051,0.56019,0.59498,0.5058
226,0.49188,0.52855,0.5827,0.62004,0.5305
227,0.50664,0.54637,0.60489,0.64478,0.55525
228,0.5209,0.56382,0.62665,0.66909,0.57992
229,0.53459,0.58076,0.64786,0.69287,0.60437
230,0.54769,0.59712,0.66841,0.71607,0.62845
231,0.56023,0.61283,0.68823,0.73866,0.65197
232,0.57228,0.62788,0.70722,0.76062,0.67476
233,0.58392,0.64232,0.72533,0.78195,0.69667
234,0.59529,0.65623,0.74251,0.80263,0.71751
235,0.60653,0.66971,0.75872,0.82265,0.73717
236,0.61779,0.68289,0.77392,0.84198,0.75554
237,0.6292,0.69589,0.78811,0.86055,0.77256
238,0.64087,0.70885,0.80127,0.8783,0.7882
239,0.65288,0.72185,0.81341,0.89512,0.80251
240,0.66527,0.73498,0.82457,0.91093,0.81556
241,0.67806,0.74825,0.83476,0.92563,0.82748
242,0.6912,0.76165,0.84404,0.93914,0.83843
243,0.70465,0.77514,0.85248,0.9514,0.84858
244,0.71831,0.78861,0.86014,0.96237,0.85811
245,0.73208,0.80195,0.8671,0.97207,0.8672
246,0.74586,0.815,0.87344,0.98054,0.87598
247,0.75953,0.8276,0.87923,0.98785,0.88453
248,0.77301,0.83958,0.88452,0.9941,0.89288
249,0.78619,0.85076,0.88935,0.99937,0.90099
250,0.79899,0.86099,0.89373,1.0038,0.90872
251,0.81131,0.87012,0.89763,1.0074,0.91588
252,0.82308,0.87802,0.90101,1.0102,0.9222
253,0.83419,0.88457,0.90378,1.0123,0.92739
254,0.84454,0.88971,0.90584,1.0136,0.93111
255,0.85402,0.89336,0.90707,1.0141,0.93304
256,0.86247,0.89551,0.90734,1.0135,0.93289
257,0.86976,0.89613,0.90655,1.0117,0.93043
258,0.87573,0.89527,0.90459,1.0086,0.92552
259,0.88024,0.89299,0.9014,1.0041,0.9181
260,0.88316,0.88938,0.89698,0.99805,0.90828
261,0.88442,0.88458,0.89136,0.99038,0.89623
262,0.88398,0.87876,0.88464,0.98114,0.8823
263,0.88186,0.87214,0.87697,0.97044,0.86688
264,0.87816,0.86495,0.86853,0.95849,0.8505
265,0.87307,0.85747,0.85959,0.94555,0.8337
266,0.86682,0.84997,0.85039,0.93198,0.81706
267,0.85974,0.84276,0.84123,0.91816,0.80111
268,0.85218,0.8361,0.83237,0.90451,0.78638
269,0.84453,0.83025,0.82405,0.89144,0.77326
270,0.83716,0.82543,0.8165,0.87933,0.76208
271,0.83046,0.8218,0.80988,0.86848,0.75304
272,0.82472,0.81945,0.8043,0.85915,0.74618
273,0.82019,0.81841,0.79981,0.85148,0.74148
274,0.81701,0.81864,0.79641,0.84552,0.73875
275,0.81525,0.82002,0.79405,0.84123,0.73777
276,0.81484,0.82237,0.79262,0.83848,0.73821
277,0.81565,0.82546,0.79203,0.83709,0.73976
278,0.81745,0.82905,0.79213,0.83682,0.74206
279,0.81996,0.83284,0.7928,0.83741,0.74483
280,0.82286,0.83659,0.79392,0.83862,0.74781
281,0.82582,0.84004,0.79537,0.84023,0.75081
282,0.82855,0.84299,0.79708,0.84205,0.75371
283,0.83077,0.84527,0.799,0.84397,0.75648
284,0.8323,0.8468,0.80107,0.8459,0.75912
285,0.833,0.84752,0.80328,0.84784,0.76171
286,0.83285,0.84743,0.80561,0.84978,0.76433
287,0.83187,0.84657,0.80801,0.85178,0.76708
288,0.83015,0.84503,0.81045,0.85387,0.77
289,0.82785,0.84287,0.81285,0.85609,0.77314
290,0.82511,0.84017,0.81514,0.85842,0.77647
291,0.82212,0.83701,0.81717,0.86082,0.77988
292,0.81903,0.83341,0.81882,0.86319,0.78322
293,0.81595,0.82939,0.81991,0.86537,0.78628
294,0.81294,0.8249,0.82027,0.86716,0.78881
295,0.81001,0.81991,0.81974,0.86834,0.79054
296,0.80711,0.81433,0.81818,0.86866,0.79121
297,0.80413,0.80807,0.81545,0.86788,0.79056
298,0.80094,0.80106,0.81149,0.8658,0.78841
299,0.79737,0.79324,0.80626,0.86226,0.78465
300,0.79326,0.78457,0.79977,0.85715,0.77923
301,0.78846,0.77507,0.7921,0.85045,0.77219
302,0.78286,0.76479,0.78335,0.84222,0.76367
303,0.77637,0.75384,0.77366,0.83257,0.75386
304,0.769,0.74234,0.76319,0.82169,0.74301
305,0.76076,0.73047,0.75211,0.8098,0.73142
306,0.75174,0.71839,0.74057,0.79715,0.71936
307,0.74205,0.70628,0.72872,0.784,0.70711
308,0.73183,0.69428,0.71665,0.77057,0.6949
309,0.72124,0.68251,0.70445,0.75705,0.68291
310,0.7104,0.67103,0.69214,0.74359,0.67122
311,0.69941,0.65985,0.67971,0.73026,0.65988
312,0.68836,0.64892,0.66713,0.71707,0.64883
313,0.67726,0.63816,0.65436,0.70399,0.63798
314,0.66611,0.62744,0.64132,0.69093,0.62718
315,0.65483,0.61658,0.62797,0.67777,0.61625
316,0.64333,0.60545,0.61427,0.66439,0.60504
317,0.63153,0.5939,0.60019,0.65066,0.59339
318,0.6193,0.58181,0.58576,0.63651,0.5812
319,0.60657,0.56913,0.57103,0.62186,0.56843
320,0.59327,0.55583,0.55608,0.60673,0.55509
321,0.5794,0.54199,0.541,0.59114,0.54125
322,0.56497,0.52769,0.52591,0.57521,0.52705
323,0.55008,0.51308,0.51093,0.55905,0.51268
324,0.53484,0.49833,0.49615,0.54284,0.49834
325,0.5194,0.48363,0.48165,0.52674,0.48427
326,0.50392,0.46912,0.46746,0.51094,0.47067
327,0.48855,0.45493,0.4536,0.49557,0.45774
328,0.47344,0.44114,0.44002,0.48075,0.44562
329,0.45866,0.42775,0.42667,0.46659,0.43442
330,0.44426,0.41471,0.41343,0.4531,0.4242
331,0.43022,0.40188,0.40022,0.44029,0.41494
332,0.41645,0.38909,0.38693,0.42814,0.40664
333,0.40282,0.37614,0.37349,0.41658,0.39921
334,0.38914,0.36281,0.35986,0.40557,0.39261
335,0.37521,0.34891,0.34607,0.39505,0.38676
336,0.36084,0.3343,0.33219,0.38499,0.38165
337,0.34586,0.31892,0.31838,0.37539,0.37726
338,0.33014,0.30278,0.30484,0.36631,0.37365
339,0.31362,0.28601,0.29184,0.35783,0.37088
340,0.29634,0.26886,0.27968,0.35007,0.36909
341,0.27842,0.25166,0.26867,0.34318,0.36839
342,0.26006,0.2348,0.25913,0.33733,0.36894
343,0.24156,0.21876,0.25133,0.33268,0.37086
344,0.22327,0.204,0.24548,0.32938,0.37422
345,0.20558,0.19097,0.24172,0.32751,0.37905
346,0.18888,0.18007,0.24008,0.32712,0.38529
347,0.17355,0.17157,0.24049,0.32819,0.39279
348,0.1599,0.16565,0.24277,0.33058,0.40133
349,0.14817,0.16233,0.24664,0.33412,0.41057
350,0.1385,0.16148,0.25174,0.33854,0.42011
351,0.13091,0.16283,0.25762,0.3435,0.42951
352,0.12529,0.16598,0.2638,0.34862,0.43829
353,0.12144,0.17042,0.26979,0.35349,0.44594
354,0.11905,0.17557,0.27511,0.35769,0.45203
355,0.11771,0.18084,0.27932,0.36081,0.45616
356,0.11701,0.18563,0.28206,0.3625,0.45802
357,0.11647,0.1894,0.28305,0.36247,0.4574
358,0.11567,0.19169,0.28211,0.36048,0.45422
359,0.11419,0.19218,0.27914,0.3564,0.44849
360,0.11171,0.19065,0.27419,0.35018,0.44036
