timestamp,payload
2020-12-09T10:30:13.781021,"$VDVLW,9968.21,N,5898.22,N*5E"
2020-12-09T10:30:13.812492,"$WIMDA,29.7869,I,1.0087,B,-0.5,C,,,,,,,161.9,T,161.4,M,9.5,N,4.9,M*3B"
2020-12-09T10:30:13.889719,"$GPZDA,093013.59,09,12,2020,00,00*68"
2020-12-09T10:30:13.906039,"$HEROT,11.36,A*2E"
2020-12-09T10:30:14.026020,"$YXXDR,C,-6.6,C,WCHR,C,-6.6,C,WCHT,C,,C,HINX,P,1.0078,B,STNP*45"
2020-12-09T10:30:14.062059,"$HCHDT,256.8,T*20"
2020-12-09T10:30:14.143659,"$YXXDR,A,-5.3,D,PTCH,A,0.7,D,ROLL*71"
2020-12-09T10:30:14.168681,"$SDDPT,6.01,0.00,100.0*53"
2020-12-09T10:30:14.189914,"$HEROT,9.15,A*16"
2020-12-09T10:30:14.198700,"$WIMWV,268.2,R,9.2,N,A*26"
2020-12-09T10:30:14.236027,"$GPHDT,220.1,T*34"
2020-12-09T10:30:14.247225,"$SDDBT,19.72,f,6.01,M,3.28,F*05"
2020-12-09T10:30:14.278770,"$GPGGA,093012,5154.8028,N,00429.1975,E,2,04,01,+0005,M,+047,M,00,0000*67"
2020-12-09T10:30:14.287946,"$YXMTW,36.9,C*1E"
2020-12-09T10:30:14.314387,"$GPRMC,093012,A,5154.8028,N,00429.1975,E,000.0,079.,091220,01.,E*4A"
2020-12-09T10:30:14.338543,"$GPGLL,5154.8028,N,00429.1975,E,093012.00,A*0F"
2020-12-09T10:30:14.355568,"$GPVTG,079.7,T,,,000.0,N,000.1,K*25"
2020-12-09T10:30:14.366197,"$GPROT,-0002.5,A*2B"
2020-12-09T10:30:14.383066,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:30:14.403754,"$GPZDA,093013.00,09,12,2020,-02,00*4B"
2020-12-09T10:30:14.475923,"$HEROT,7.38,A*17"
2020-12-09T10:30:14.488366,"$GPGGA,093014.09,5154.8009,N,00429.1966,E,2,9,1.2,8.0,M,44.9,M,,*51"
2020-12-09T10:30:14.524025,"$HCHDT,256.6,T*2E"
2020-12-09T10:30:14.611931,"$GPVTG,331.6,T,331.1,M,0.1,N,0.1,K,D*21"
2020-12-09T10:30:14.666765,"$WIMWV,271.2,R,8.4,N,A*29"
2020-12-09T10:30:14.760066,"$HEROT,6.94,A*10"
2020-12-09T10:30:14.818558,"$WIMDA,29.7869,I,1.0087,B,-0.5,C,,,,,,,167.5,T,167.0,M,8.4,N,4.3,M*39"
2020-12-09T10:30:14.828379,"$VDVBW,000.25,,A,00.00,00.00,V,,V,00.00,V*71"
2020-12-09T10:30:14.893717,"$GPZDA,093014.59,09,12,2020,00,00*6F"
2020-12-09T10:30:14.897078,"$VDVLW,9968.21,N,5898.22,N*5E"
2020-12-09T10:30:15.032071,"$YXXDR,C,-6.5,C,WCHR,C,-6.5,C,WCHT,C,,C,HINX,P,1.0078,B,STNP*45"
2020-12-09T10:30:15.046074,"$HEROT,7.73,A*18"
2020-12-09T10:30:15.066071,"$HCHDT,256.3,T*2B"
2020-12-09T10:30:15.147740,"$YXXDR,A,-3.7,D,PTCH,A,2.2,D,ROLL*74"
2020-12-09T10:30:15.172784,"$SDDPT,6.03,0.00,100.0*51"
2020-12-09T10:30:15.202826,"$WIMWV,270.8,R,9.1,N,A*26"
2020-12-09T10:30:15.251271,"$SDDBT,19.78,f,6.03,M,3.29,F*0C"
2020-12-09T10:30:15.256079,"$GPHDT,220.0,T*35"
2020-12-09T10:30:15.292036,"$YXMTW,36.9,C*1E"
2020-12-09T10:30:15.300830,"$GPGGA,093013,5154.8029,N,00429.1973,E,2,04,01,+0005,M,+047,M,00,0000*61"
2020-12-09T10:30:15.334420,"$GPRMC,093013,A,5154.8029,N,00429.1973,E,000.0,079.,091220,01.,E*4C"
2020-12-09T10:30:15.336035,"$HEROT,9.30,A*11"
2020-12-09T10:30:15.358682,"$GPGLL,5154.8029,N,00429.1973,E,093013.00,A*09"
2020-12-09T10:30:15.375641,"$GPVTG,079.7,T,,,000.0,N,000.1,K*25"
2020-12-09T10:30:15.386269,"$GPROT,-0002.6,A*28"
2020-12-09T10:30:15.403132,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:30:15.423834,"$GPZDA,093014.00,09,12,2020,-02,00*4C"
2020-12-09T10:30:15.490499,"$GPGGA,093015.09,5154.8009,N,00429.1966,E,2,10,0.9,8.0,M,44.9,M,,*62"
2020-12-09T10:30:15.526140,"$HCHDT,255.9,T*22"
2020-12-09T10:30:15.607816,"$GPVTG,21.8,T,21.3,M,0.1,N,0.1,K,D*2D"
2020-12-09T10:30:15.620144,"$HEROT,10.69,A*25"
2020-12-09T10:30:15.662782,"$WIMWV,270.7,R,9.1,N,A*29"
2020-12-09T10:30:15.718519,"$VDVBW,000.25,,A,00.00,00.00,V,,V,00.00,V*71"
2020-12-09T10:30:15.781115,"$VDVLW,9968.21,N,5898.22,N*5E"
2020-12-09T10:30:15.814637,"$WIMDA,29.7869,I,1.0087,B,-0.5,C,,,,,,,166.5,T,166.0,M,9.1,N,4.7,M*39"
2020-12-09T10:30:15.891749,"$GPZDA,093015.59,09,12,2020,00,00*6E"
2020-12-09T10:30:15.906148,"$HEROT,11.69,A*24"
2020-12-09T10:30:16.028096,"$YXXDR,C,-6.6,C,WCHR,C,-6.6,C,WCHT,C,,C,HINX,P,1.0078,B,STNP*45"
2020-12-09T10:30:16.064113,"$HCHDT,255.9,T*22"
2020-12-09T10:30:16.145800,"$YXXDR,A,-3.6,D,PTCH,A,0.8,D,ROLL*7D"
2020-12-09T10:30:16.168857,"$SDDPT,6.03,0.00,100.0*51"
2020-12-09T10:30:16.192153,"$HEROT,12.02,A*2A"
2020-12-09T10:30:16.200805,"$WIMWV,267.4,R,9.8,N,A*25"
2020-12-09T10:30:16.247395,"$SDDBT,19.78,f,6.03,M,3.29,F*0C"
2020-12-09T10:30:16.250186,"$GPHDT,220.0,T*35"
2020-12-09T10:30:16.288901,"$GPGGA,093014,5154.8029,N,00429.1975,E,2,04,01,+0005,M,+047,M,00,0000*60"
2020-12-09T10:30:16.290540,"$YXMTW,36.9,C*1E"
2020-12-09T10:30:16.324489,"$GPRMC,093014,A,5154.8029,N,00429.1975,E,000.0,079.,091220,01.,E*4D"
2020-12-09T10:30:16.348643,"$GPGLL,5154.8029,N,00429.1975,E,093014.00,A*08"
2020-12-09T10:30:16.365699,"$GPVTG,079.7,T,,,000.0,N,000.0,K*24"
2020-12-09T10:30:16.376297,"$GPROT,-0002.2,A*2C"
2020-12-09T10:30:16.393173,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:30:16.413877,"$GPZDA,093015.00,09,12,2020,-02,00*4D"
2020-12-09T10:30:16.478122,"$HEROT,11.81,A*22"
2020-12-09T10:30:16.488482,"$GPGGA,093016.09,5154.8009,N,00429.1966,E,2,9,1.2,7.9,M,44.9,M,,*55"
2020-12-09T10:30:16.524127,"$HCHDT,256.0,T*28"
2020-12-09T10:30:16.612092,"$GPVTG,150.3,T,149.8,M,0.0,N,0.0,K,D*25"
2020-12-09T10:30:16.666826,"$WIMWV,268.2,R,9.9,N,A*2D"
2020-12-09T10:30:16.716487,"$VDVBW,000.25,,A,00.00,00.00,V,,V,00.00,V*71"
2020-12-09T10:30:16.764152,"$HEROT,11.14,A*2E"
2020-12-09T10:30:16.781176,"$VDVLW,9968.21,N,5898.22,N*5E"
2020-12-09T10:30:16.818672,"$WIMDA,29.7869,I,1.0087,B,-0.5,C,,,,,,,164.2,T,163.7,M,9.9,N,5.1,M*31"
2020-12-09T10:30:16.893799,"$GPZDA,093016.59,09,12,2020,00,00*6D"
2020-12-09T10:30:17.032160,"$YXXDR,C,-6.8,C,WCHR,C,-6.8,C,WCHT,C,,C,HINX,P,1.0078,B,STNP*45"
2020-12-09T10:30:17.048157,"$HEROT,10.31,A*28"
2020-12-09T10:30:17.066251,"$HCHDT,256.1,T*29"
2020-12-09T10:30:17.149912,"$YXXDR,A,-4.7,D,PTCH,A,-0.4,D,ROLL*5A"
2020-12-09T10:30:17.170867,"$SDDPT,6.00,0.00,100.0*52"
2020-12-09T10:30:17.207060,"$WIMWV,267.9,R,10.0,N,A*18"
2020-12-09T10:30:17.236228,"$GPHDT,220.0,T*35"
2020-12-09T10:30:17.249388,"$SDDBT,19.68,f,6.00,M,3.28,F*0F"
2020-12-09T10:30:17.278960,"$GPGGA,093015,5154.8028,N,00429.1976,E,2,04,01,+0005,M,+047,M,00,0000*63"
2020-12-09T10:30:17.290095,"$YXMTW,36.9,C*1E"
2020-12-09T10:30:17.314530,"$GPRMC,093015,A,5154.8028,N,00429.1976,E,000.0,079.,091220,01.,E*4E"
2020-12-09T10:30:17.332100,"$HEROT,9.64,A*10"
2020-12-09T10:30:17.338718,"$GPGLL,5154.8028,N,00429.1976,E,093015.00,A*0B"
2020-12-09T10:30:17.355750,"$GPVTG,079.7,T,,,000.0,N,000.1,K*25"
2020-12-09T10:30:17.366357,"$GPROT,-0001.9,A*24"
2020-12-09T10:30:17.383249,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:30:17.403911,"$GPZDA,093016.00,09,12,2020,-02,00*4E"
2020-12-09T10:30:17.488541,"$GPGGA,093017.09,5154.8009,N,00429.1966,E,2,9,1.2,7.8,M,44.9,M,,*55"
2020-12-09T10:30:17.524183,"$HCHDT,256.1,T*29"
2020-12-09T10:30:17.612109,"$GPVTG,133.5,T,133.0,M,0.0,N,0.0,K,D*23"
2020-12-09T10:30:17.618173,"$HEROT,9.13,A*10"
2020-12-09T10:30:17.666898,"$WIMWV,266.7,R,9.5,N,A*2A"
2020-12-09T10:30:17.714574,"$VDVBW,000.25,,A,00.00,00.00,V,,V,00.00,V*71"
2020-12-09T10:30:17.777240,"$VDVLW,9968.21,N,5898.22,N*5E"
2020-12-09T10:30:17.818716,"$WIMDA,29.7839,I,1.0086,B,-0.5,C,,,,,,,162.7,T,162.2,M,9.5,N,4.9,M*37"
2020-12-09T10:30:17.893874,"$GPZDA,093017.59,09,12,2020,00,00*6C"
2020-12-09T10:30:17.904175,"$HEROT,8.94,A*1E"
2020-12-09T10:30:18.032212,"$YXXDR,C,-6.7,C,WCHR,C,-6.7,C,WCHT,C,,C,HINX,P,1.0077,B,STNP*4A"
2020-12-09T10:30:18.066263,"$HCHDT,256.0,T*28"
2020-12-09T10:30:18.150062,"$YXXDR,A,-4.2,D,PTCH,A,-0.3,D,ROLL*58"
2020-12-09T10:30:18.166906,"$SDDPT,6.19,0.00,100.0*5A"
2020-12-09T10:30:18.190156,"$HEROT,9.26,A*16"
2020-12-09T10:30:18.207162,"$WIMWV,263.5,R,10.4,N,A*14"
2020-12-09T10:30:18.236240,"$GPHDT,220.0,T*35"
2020-12-09T10:30:18.245440,"$SDDBT,20.31,f,6.19,M,3.38,F*00"
2020-12-09T10:30:18.279072,"$GPGGA,093016,5154.8028,N,00429.1975,E,2,04,01,+0005,M,+047,M,00,0000*63"
2020-12-09T10:30:18.286146,"$YXMTW,36.9,C*1E"
2020-12-09T10:30:18.314589,"$GPRMC,093016,A,5154.8028,N,00429.1975,E,000.0,079.,091220,01.,E*4E"
2020-12-09T10:30:18.338751,"$GPGLL,5154.8028,N,00429.1975,E,093016.00,A*0B"
2020-12-09T10:30:18.355804,"$GPVTG,079.7,T,,,000.0,N,000.0,K*24"
2020-12-09T10:30:18.366428,"$GPROT,-0002.2,A*2C"
2020-12-09T10:30:18.383289,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:30:18.403968,"$GPZDA,093017.00,09,12,2020,-02,00*4F"
2020-12-09T10:30:18.476193,"$HEROT,9.92,A*19"
2020-12-09T10:30:18.486591,"$GPGGA,093018.09,5154.8009,N,00429.1966,E,2,9,1.2,7.8,M,44.9,M,,*5A"
2020-12-09T10:30:18.524236,"$HCHDT,255.9,T*22"
2020-12-09T10:30:18.610157,"$GPVTG,352.7,T,352.2,M,0.1,N,0.1,K,D*23"
2020-12-09T10:30:18.666955,"$WIMWV,267.1,R,9.9,N,A*21"
2020-12-09T10:30:18.718603,"$VDVBW,000.26,,A,00.00,00.00,V,,V,00.00,V*72"
2020-12-09T10:30:18.762252,"$HEROT,10.50,A*2F"
2020-12-09T10:30:18.781296,"$VDVLW,9968.21,N,5898.22,N*5E"
2020-12-09T10:30:18.816782,"$WIMDA,29.7839,I,1.0086,B,-0.5,C,,,,,,,163.1,T,162.6,M,9.9,N,5.1,M*31"
2020-12-09T10:30:18.893979,"$GPZDA,093018.59,09,12,2020,00,00*63"
2020-12-09T10:30:19.030293,"$YXXDR,C,-6.8,C,WCHR,C,-6.8,C,WCHT,C,,C,HINX,P,1.0077,B,STNP*4A"
2020-12-09T10:30:19.048317,"$HEROT,10.93,A*20"
2020-12-09T10:30:19.066285,"$HCHDT,256.1,T*29"
2020-12-09T10:30:19.147929,"$YXXDR,A,-3.6,D,PTCH,A,1.8,D,ROLL*7C"
2020-12-09T10:30:19.168975,"$SDDPT,6.03,0.00,100.0*51"
2020-12-09T10:30:19.205082,"$WIMWV,267.4,R,10.1,N,A*14"
2020-12-09T10:30:19.236340,"$GPHDT,219.9,T*36"
2020-12-09T10:30:19.247485,"$SDDBT,19.78,f,6.03,M,3.29,F*0C"
2020-12-09T10:30:19.279084,"$GPGGA,093017,5154.8029,N,00429.1974,E,2,04,01,+0005,M,+047,M,00,0000*62"
2020-12-09T10:30:19.288193,"$YXMTW,36.9,C*1E"
2020-12-09T10:30:19.314687,"$GPRMC,093017,A,5154.8029,N,00429.1974,E,000.1,079.,091220,01.,E*4E"
2020-12-09T10:30:19.338821,"$GPGLL,5154.8029,N,00429.1974,E,093017.00,A*0A"
2020-12-09T10:30:19.340484,"$HEROT,11.48,A*27"
2020-12-09T10:30:19.355855,"$GPVTG,079.7,T,,,000.1,N,000.1,K*24"
2020-12-09T10:30:19.366512,"$GPROT,-0002.3,A*2D"
2020-12-09T10:30:19.383343,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:30:19.404103,"$GPZDA,093018.00,09,12,2020,-02,00*40"
2020-12-09T10:30:19.488643,"$GPGGA,093019.09,5154.8009,N,00429.1966,E,2,9,1.2,7.8,M,44.9,M,,*5B"
2020-12-09T10:30:19.524359,"$HCHDT,256.4,T*2C"
2020-12-09T10:30:19.610251,"$GPVTG,329.8,T,329.3,M,0.1,N,0.1,K,D*2D"
2020-12-09T10:30:19.622315,"$HEROT,12.06,A*2E"
2020-12-09T10:30:19.669093,"$WIMWV,274.4,R,10.6,N,A*11"
2020-12-09T10:30:19.718670,"$VDVBW,000.26,,A,00.00,00.00,V,,V,00.00,V*72"
2020-12-09T10:30:19.781361,"$VDVLW,9968.21,N,5898.22,N*5E"
2020-12-09T10:30:19.820956,"$WIMDA,29.7839,I,1.0086,B,-0.5,C,,,,,,,170.6,T,170.1,M,10.6,N,5.5,M*03"
2020-12-09T10:30:19.898062,"$GPZDA,093019.59,09,12,2020,00,00*62"
2020-12-09T10:30:19.906321,"$HEROT,12.59,A*24"
2020-12-09T10:30:20.036330,"$YXXDR,C,-6.9,C,WCHR,C,-6.9,C,WCHT,C,,C,HINX,P,1.0077,B,STNP*4A"
2020-12-09T10:30:20.070428,"$HCHDT,256.6,T*2E"
2020-12-09T10:30:20.151987,"$YXXDR,A,-4.7,D,PTCH,A,2.1,D,ROLL*70"
2020-12-09T10:30:20.171095,"$SDDPT,6.01,0.00,100.0*53"
2020-12-09T10:30:20.192337,"$HEROT,12.94,A*25"
2020-12-09T10:30:20.207095,"$WIMWV,280.0,R,9.8,N,A*28"
2020-12-09T10:30:20.236350,"$GPHDT,220.0,T*35"
2020-12-09T10:30:20.249557,"$SDDBT,19.72,f,6.01,M,3.28,F*05"
2020-12-09T10:30:20.279139,"$GPGGA,093018,5154.8029,N,00429.1974,E,2,04,01,+0005,M,+047,M,00,0000*6D"
2020-12-09T10:30:20.290241,"$YXMTW,36.9,C*1E"
2020-12-09T10:30:20.314687,"$GPRMC,093018,A,5154.8029,N,00429.1974,E,000.0,079.,091220,01.,E*40"
2020-12-09T10:30:20.338871,"$GPGLL,5154.8029,N,00429.1974,E,093018.00,A*05"
2020-12-09T10:30:20.355901,"$GPVTG,079.7,T,,,000.0,N,000.1,K*25"
2020-12-09T10:30:20.366527,"$GPROT,-0001.7,A*2A"
2020-12-09T10:30:20.383440,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:30:20.404140,"$GPZDA,093019.00,09,12,2020,-02,00*41"
2020-12-09T10:30:20.478387,"$HEROT,13.00,A*29"
2020-12-09T10:30:20.486686,"$GPGGA,093020.09,5154.8010,N,00429.1966,E,2,9,1.2,7.9,M,44.9,M,,*58"
2020-12-09T10:30:20.524354,"$HCHDT,256.4,T*2C"
2020-12-09T10:30:20.606103,"$GPVTG,27.3,T,26.8,M,0.0,N,0.0,K,D*2C"
2020-12-09T10:30:20.661103,"$WIMWV,283.6,R,9.1,N,A*24"
2020-12-09T10:30:20.764389,"$HEROT,11.86,A*25"
2020-12-09T10:30:20.812928,"$WIMDA,29.7839,I,1.0086,B,-0.5,C,,,,,,,179.9,T,179.4,M,9.1,N,4.7,M*35"
2020-12-09T10:30:20.820738,"$VDVBW,000.27,,A,00.00,00.00,V,,V,00.00,V*73"
2020-12-09T10:30:20.885409,"$VDVLW,9968.21,N,5898.22,N*5E"
2020-12-09T10:30:20.890107,"$GPZDA,093020.59,09,12,2020,00,00*68"
