2019-11-13 11:52:28.784907,259
2019-11-13 11:52:28.784907,259
2019-11-13 11:52:28.784907,259
2019-11-13 11:52:28.784907,259
2019-11-13 11:52:29.400005,257
2019-11-13 11:52:29.400005,257
2019-11-13 11:52:29.400005,257
2019-11-13 11:52:29.400005,257
2019-11-13 11:52:41.139946,236
2019-11-13 11:52:41.139946,236
2019-11-13 11:52:41.139946,236
2019-11-13 11:52:42.052717,235
2019-11-13 11:52:42.052717,235
2019-11-13 11:52:42.052717,235
2019-11-13 11:52:42.959808,234
2019-11-13 11:52:42.959808,234
2019-11-13 11:52:42.959808,234
2019-11-13 11:52:43.968001,234
2019-11-13 11:52:43.968001,234
2019-11-13 11:52:43.968001,234
2019-11-13 11:52:44.774324,229
2019-11-13 11:52:44.774324,229
2019-11-13 11:52:44.774324,229
2019-11-13 11:52:45.379850,228
2019-11-13 11:52:45.379850,228
2019-11-13 11:52:45.379850,228
2019-11-13 11:52:46.085434,227
2019-11-13 11:52:46.085434,227
2019-11-13 11:52:46.085434,227
2019-11-13 11:52:47.093239,228
2019-11-13 11:52:47.093239,228
2019-11-13 11:52:47.093239,228
2019-11-13 11:52:48.001108,225
2019-11-13 11:52:48.001108,225
2019-11-13 11:52:48.001108,225
2019-11-13 11:52:48.807999,224
2019-11-13 11:52:48.807999,224
2019-11-13 11:52:48.807999,224
2019-11-13 11:52:49.413084,224
2019-11-13 11:52:49.413084,224
2019-11-13 11:52:49.413084,224
2019-11-13 11:52:50.118422,223
2019-11-13 11:52:50.118422,223
2019-11-13 11:52:50.118422,223
2019-11-13 11:52:38.289974,242
2019-11-13 11:52:38.289974,242
2019-11-13 11:52:38.289974,242
2019-11-13 11:52:38.289974,242
2019-11-13 11:52:50.924653,219
2019-11-13 11:52:50.924653,219
2019-11-13 11:52:50.924653,219
2019-11-13 11:52:51.932362,207
2019-11-13 11:52:51.932362,207
2019-11-13 11:52:51.932362,207
2019-11-13 11:52:52.537268,205
2019-11-13 11:52:52.537268,205
2019-11-13 11:52:52.537268,205
2019-11-13 11:52:53.243525,205
2019-11-13 11:52:53.243525,205
2019-11-13 11:52:53.243525,205
2019-11-13 11:53:08.444912,155
2019-11-13 11:53:08.444912,155
2019-11-13 11:53:08.444912,155
2019-11-13 11:53:09.156239,148
2019-11-13 11:53:09.156239,148
2019-11-13 11:53:09.156239,148
2019-11-13 11:53:07.799779,160
2019-11-13 11:53:07.799779,160
2019-11-13 11:53:07.799779,160
2019-11-13 11:53:09.962820,139
2019-11-13 11:53:09.962820,139
2019-11-13 11:53:09.962820,139
2019-11-13 11:53:10.769442,130
2019-11-13 11:53:10.769442,130
2019-11-13 11:53:10.769442,130
2019-11-13 11:53:11.374620,121
2019-11-13 11:53:11.374620,121
2019-11-13 11:53:11.374620,121
2019-11-13 11:53:12.381688,115
2019-11-13 11:53:12.381688,115
2019-11-13 11:53:12.381688,115
2019-11-13 11:53:13.187954,109
2019-11-13 11:53:13.187954,109
2019-11-13 11:53:13.187954,109
2019-11-13 11:53:13.993908,106
2019-11-13 11:53:13.993908,106
2019-11-13 11:53:13.993908,106
2019-11-13 11:53:14.800155,105
2019-11-13 11:53:14.800155,105
2019-11-13 11:53:14.800155,105
2019-11-13 11:53:15.404750,102
2019-11-13 11:53:15.404750,102
2019-11-13 11:53:15.404750,102
2019-11-13 11:53:16.210498,101
2019-11-13 11:53:16.210498,101
2019-11-13 11:53:16.210498,101
2019-11-13 11:53:18.471819,97
2019-11-13 11:53:18.471819,97
2019-11-13 11:53:18.471819,97
2019-11-13 11:53:19.177613,93
2019-11-13 11:53:19.177613,93
2019-11-13 11:53:19.177613,93
2019-11-13 11:53:19.983634,90
2019-11-13 11:53:19.983634,90
2019-11-13 11:53:19.983634,90
2019-11-13 11:53:20.789610,90
2019-11-13 11:53:20.789610,90
2019-11-13 11:53:20.789610,90
2019-11-13 11:53:21.394743,90
2019-11-13 11:53:21.394743,90
2019-11-13 11:53:21.394743,90
2019-11-13 11:53:22.200997,90
2019-11-13 11:53:22.200997,90
2019-11-13 11:53:22.200997,90
2019-11-13 11:53:22.907087,90
2019-11-13 11:53:22.907087,90
2019-11-13 11:53:22.907087,90
2019-11-13 11:53:23.512545,90
2019-11-13 11:53:23.512545,90
2019-11-13 11:53:23.512545,90
2019-11-13 11:53:24.319389,90
2019-11-13 11:53:24.319389,90
2019-11-13 11:53:24.319389,90
2019-11-13 11:53:25.125197,90
2019-11-13 11:53:25.125197,90
2019-11-13 11:53:25.125197,90
2019-11-13 11:53:25.931036,90
2019-11-13 11:53:25.931036,90
2019-11-13 11:53:25.931036,90
2019-11-13 11:53:26.535698,90
2019-11-13 11:53:26.535698,90
2019-11-13 11:53:26.535698,90
2019-11-13 11:53:27.342297,90
2019-11-13 11:53:27.342297,90
2019-11-13 11:53:27.342297,90
2019-11-13 11:53:28.149533,90
2019-11-13 11:53:28.149533,90
2019-11-13 11:53:28.149533,90
2019-11-13 11:53:28.855453,90
2019-11-13 11:53:28.855453,90
2019-11-13 11:53:28.855453,90
2019-11-13 11:53:29.561832,90
2019-11-13 11:53:29.561832,90
2019-11-13 11:53:29.561832,90
2019-11-13 11:53:30.167675,90
2019-11-13 11:53:30.167675,90
2019-11-13 11:53:30.167675,90
2019-11-13 11:53:30.974584,90
2019-11-13 11:53:30.974584,90
2019-11-13 11:53:30.974584,90
2019-11-13 11:53:31.782105,90
2019-11-13 11:53:31.782105,90
2019-11-13 11:53:31.782105,90
